
==================================================
ARCUS-X RUN START
Run ID: 2026-09-06T12:11:50
Model: MAI-Thinking-1
Total Probes: 2700
==================================================

------------------------------
EXECUTION COMPATIBILITY
Provider: azure
Model: MAI-Thinking-1
Adaptations:
- max_tokens -> max_completion_tokens
  (reason: [UNSUPPORTED_PARAMETER] provider=azure model=MAI-Thinking-1 time=2026-09-06T16:12:16.817090 status=400 code=invalid_request_error retryable=False recoverable=True feature=max_tokens: `max_tokens` is not supported; use `max_completion_tokens` instead.)
------------------------------

=== RAW STREAM ENTRY (Tokens: 170) ===
Parameters: z=78, gravity=3.0, tier=2, grid=default
Grid: 5x5
InitialState: (2, 0)
[7,6]

[GROUND TRUTH EXPECTED]:
[6,11]
[5,11]
[5,0]
[5,1]
[4,1]
[4,2]
[5,2]
[4,2]
[4,1]
[4,0]
[4,1]
[4,2]
[5,2]
[6,2]
[7,2]
[7,1]
[7,0]
[8,0]
[7,0]
[8,0]
[7,0]
[7,1]
[7,0]
[7,1]
[7,2]
[6,2]
[5,2]
[5,3]
[5,4]
[6,4]
[7,4]
[6,4]
[7,4]
[6,4]
[6,5]
[5,5]
[6,5]
[7,5]
[7,6]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=38, gravity=15.0, tier=3, grid=default
Grid: 9x6
InitialState: (4, 5)
Actions: ['east', 'north', 'north', 'north', 'west', 'north', 'west', 'north', 'west', 'north', 'south', 'north', 'south', 'south', 'east', 'south', 'west', 'east', 'west', 'north', 'north', 'south', 'east', 'west', 'south', 'south', 'east', 'north', 'west', 'north', 'south', 'west', 'south', 'east', 'north', 'west', 'east', 'west']
TransitionRules: {'north': {'dx': -1, 'dy': 0}, 'south': {'dx': 1, 'dy': 0}, 'east': {'dx': 0, 'dy': 1}, 'west': {'dx': 0, 'dy': -1}}
EnvironmentMetadata: seed=6430, tier=3, gravity=15.0, z=38, grid_key=default, model_id=MAI-Thinking-1, tier_name=coordinate_transformation, experiment_hash=bb44241f4c755349a936bc8e354d9dd0c9b3b2ff162c57930d065caf07480153
Latency(ms): 61215.621
InputTokens: 877
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[4,5]
[4,0]
[3,0]
[2,0]
[1,0]
[1,5]
[0,5]
[0,4]
[8,4]
[8,3]
[7,3]
[8,3]
[7,3]
[8,3]
[0,3]
[0,4]
[1,4]
[1,3]
[1,4]
[1,3]
[0,3]
[8,3]
[0,3]
[0,4]
[0,3]
[1,3]
[2,3]
[2,4]
[1,4]
[1,3]
[0,3]
[1,3]
[1,2]
[2,2]
[2,3]
[1,3]
[1,2]
[1,3]
[1,2]

==============================

=== RAW STREAM ENTRY (Tokens: 114) ===
Parameters: z=38, gravity=15.0, tier=0, grid=default
Grid: 5x5
InitialState: (4, 3)
Actions: ['north', 'west', 'north', 'east', 'north', 'south', 'east', 'south', 'north', 'east', 'south', 'north', 'west', 'west', 'south', 'north', 'west', 'north', 'north', 'west', 'south', 'south', 'south', 'south', 'north', 'south', 'south', 'north', 'east', 'north', 'south', 'west', 'north', 'east', 'east', 'north', 'west', 'south']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=0, gravity=15.0, z=38, grid_key=default, model_id=MAI-Thinking-1, tier_name=baseline, experiment_hash=3ec381f2f5235109c0fa0315b0a42432bcefb4193125bf3c9fc5b415ad3360a9
Latency(ms): 53553.050
InputTokens: 1136
OutputTokens: 3700
------------------------------
[MODEL OUTPUT]:
[4,3]
[4,4]
[3,4]
[3,0]
[4,0]
[4,1]
[4,0]
[0,0]
[0,4]
[0,0]
[1,0]
[1,4]
[1,0]
[0,0]
[4,0]
[4,4]
[4,0]
[3,0]
[3,1]
[3,2]
[2,2]
[2,1]
[2,0]
[2,4]
[2,3]
[2,4]
[2,3]
[2,2]
[2,3]
[3,3]
[3,4]
[3,3]
[2,3]
[2,4]
[3,4]
[4,4]
[4,0]
[3,0]
[3,4]

[GROUND TRUTH EXPECTED]:
[4,3]
[4,4]
[3,4]
[3,0]
[4,0]
[4,1]
[4,0]
[0,0]
[0,4]
[0,0]
[1,0]
[1,4]
[1,0]
[0,0]
[4,0]
[4,4]
[4,0]
[3,0]
[3,1]
[3,2]
[2,2]
[2,1]
[2,0]
[2,4]
[2,3]
[2,4]
[2,3]
[2,2]
[2,3]
[3,3]
[3,4]
[3,3]
[2,3]
[2,4]
[3,4]
[4,4]
[4,0]
[3,0]
[3,4]

==============================

=== RAW STREAM ENTRY (Tokens: 114) ===
Parameters: z=38, gravity=15.0, tier=1, grid=default
Grid: 12x5
InitialState: (3, 3)
Actions: ['north', 'south', 'east', 'north', 'east', 'west', 'east', 'east', 'north', 'south', 'east', 'south', 'east', 'west', 'west', 'west', 'south', 'south', 'south', 'north', 'west', 'west', 'north', 'south', 'east', 'south', 'north', 'south', 'south', 'west', 'west', 'east', 'north', 'north', 'north', 'south', 'west', 'west']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=1, gravity=15.0, z=38, grid_key=default, model_id=MAI-Thinking-1, tier_name=semantic_disruption, experiment_hash=539dbc7460b470a0d53bf7088fd7b0af755b44e7531a2aeb941047e9cab2aac5
Latency(ms): 60735.968
InputTokens: 1256
OutputTokens: 4273
------------------------------
[MODEL OUTPUT]:
[3,3]
[3,4]
[3,3]
[4,3]
[4,4]
[5,4]
[4,4]
[5,4]
[6,4]
[6,0]
[6,4]
[7,4]
[7,3]
[8,3]
[7,3]
[6,3]
[5,3]
[5,2]
[5,1]
[5,0]
[5,1]
[4,1]
[3,1]
[3,2]
[3,1]
[4,1]
[4,0]
[4,1]
[4,0]
[4,4]
[3,4]
[2,4]
[3,4]
[3,0]
[3,1]
[3,2]
[3,1]
[2,1]
[1,1]

[GROUND TRUTH EXPECTED]:
[3,3]
[3,4]
[3,3]
[4,3]
[4,4]
[5,4]
[4,4]
[5,4]
[6,4]
[6,0]
[6,4]
[7,4]
[7,3]
[8,3]
[7,3]
[6,3]
[5,3]
[5,2]
[5,1]
[5,0]
[5,1]
[4,1]
[3,1]
[3,2]
[3,1]
[4,1]
[4,0]
[4,1]
[4,0]
[4,4]
[3,4]
[2,4]
[3,4]
[3,0]
[3,1]
[3,2]
[3,1]
[2,1]
[1,1]

==============================

=== RAW STREAM ENTRY (Tokens: 114) ===
Parameters: z=38, gravity=15.0, tier=2, grid=default
Grid: 10x7
InitialState: (1, 6)
Actions: ['west', 'south', 'east', 'east', 'east', 'east', 'north', 'east', 'west', 'south', 'west', 'north', 'north', 'south', 'south', 'east', 'west', 'east', 'south', 'south', 'south', 'east', 'south', 'east', 'west', 'north', 'west', 'south', 'south', 'east', 'west', 'west', 'north', 'west', 'east', 'south', 'west', 'north']
TransitionRules: {'north': {'dx': 0, 'dy': -1}, 'south': {'dx': 0, 'dy': 1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=2, gravity=15.0, z=38, grid_key=default, model_id=MAI-Thinking-1, tier_name=attribute_inversion, experiment_hash=c39e9eadf2a0052556be54c8b9db1371f38546a36775ec382f74e285b85aa3ae
Latency(ms): 25039.958
InputTokens: 1136
OutputTokens: 1712
------------------------------
[MODEL OUTPUT]:
[1,6]
[0,6]
[0,0]
[1,0]
[2,0]
[3,0]
[4,0]
[4,6]
[5,6]
[4,6]
[4,0]
[3,0]
[3,6]
[3,5]
[3,6]
[3,0]
[4,0]
[3,0]
[4,0]
[4,1]
[4,2]
[4,3]
[5,3]
[5,4]
[6,4]
[5,4]
[5,3]
[4,3]
[4,4]
[4,5]
[5,5]
[4,5]
[3,5]
[3,4]
[2,4]
[3,4]
[3,5]
[2,5]
[2,4]

[GROUND TRUTH EXPECTED]:
[1,6]
[0,6]
[0,0]
[1,0]
[2,0]
[3,0]
[4,0]
[4,6]
[5,6]
[4,6]
[4,0]
[3,0]
[3,6]
[3,5]
[3,6]
[3,0]
[4,0]
[3,0]
[4,0]
[4,1]
[4,2]
[4,3]
[5,3]
[5,4]
[6,4]
[5,4]
[5,3]
[4,3]
[4,4]
[4,5]
[5,5]
[4,5]
[3,5]
[3,4]
[2,4]
[3,4]
[3,5]
[2,5]
[2,4]

==============================

=== RAW STREAM ENTRY (Tokens: 116) ===
Parameters: z=38, gravity=15.0, tier=3, grid=default
Grid: 12x6
InitialState: (6, 4)
Actions: ['east', 'west', 'north', 'north', 'north', 'north', 'south', 'north', 'south', 'north', 'north', 'west', 'north', 'south', 'north', 'east', 'east', 'west', 'west', 'south', 'south', 'east', 'north', 'north', 'north', 'east', 'east', 'south', 'west', 'north', 'west', 'west', 'north', 'south', 'south', 'south', 'north', 'north']
TransitionRules: {'north': {'dx': -1, 'dy': 0}, 'south': {'dx': 1, 'dy': 0}, 'east': {'dx': 0, 'dy': 1}, 'west': {'dx': 0, 'dy': -1}}
EnvironmentMetadata: seed=6430, tier=3, gravity=15.0, z=38, grid_key=default, model_id=MAI-Thinking-1, tier_name=coordinate_transformation, experiment_hash=036cb45c4070a8bd5120cf16f2ea3aa72ccff4a9ffde5a9604ff856655f0692b
Latency(ms): 28181.898
InputTokens: 1136
OutputTokens: 1951
------------------------------
[MODEL OUTPUT]:
[6,4]
[6,5]
[6,4]
[5,4]
[4,4]
[3,4]
[2,4]
[3,4]
[2,4]
[3,4]
[2,4]
[1,4]
[1,3]
[0,3]
[1,3]
[0,3]
[0,4]
[0,5]
[0,4]
[0,3]
[1,3]
[2,3]
[2,4]
[1,4]
[0,4]
[11,4]
[11,5]
[11,0]
[0,0]
[0,5]
[11,5]
[11,4]
[11,3]
[10,3]
[11,3]
[0,3]
[1,3]
[0,3]
[11,3]

[GROUND TRUTH EXPECTED]:
[6,4]
[6,5]
[6,4]
[5,4]
[4,4]
[3,4]
[2,4]
[3,4]
[2,4]
[3,4]
[2,4]
[1,4]
[1,3]
[0,3]
[1,3]
[0,3]
[0,4]
[0,5]
[0,4]
[0,3]
[1,3]
[2,3]
[2,4]
[1,4]
[0,4]
[11,4]
[11,5]
[11,0]
[0,0]
[0,5]
[11,5]
[11,4]
[11,3]
[10,3]
[11,3]
[0,3]
[1,3]
[0,3]
[11,3]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=39, gravity=15.0, tier=0, grid=default
Grid: 9x8
InitialState: (5, 1)
Actions: ['north', 'west', 'west', 'north', 'west', 'west', 'north', 'west', 'north', 'west', 'west', 'east', 'west', 'west', 'west', 'west', 'south', 'east', 'south', 'east', 'south', 'south', 'south', 'west', 'east', 'west', 'west', 'west', 'north', 'east', 'west', 'east', 'west', 'east', 'east', 'west', 'east', 'south', 'east']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=0, gravity=15.0, z=39, grid_key=default, model_id=MAI-Thinking-1, tier_name=baseline, experiment_hash=8b6f57444f0f7aa52bd7736f863c634ab29f86360db776fbda1ab19b0527001b
Latency(ms): 61365.988
InputTokens: 894
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[5,1]
[5,2]
[4,2]
[3,2]
[3,3]
[2,3]
[1,3]
[1,4]
[0,4]
[0,5]
[8,5]
[7,5]
[8,5]
[7,5]
[6,5]
[5,5]
[4,5]
[4,4]
[5,4]
[5,3]
[6,3]
[6,2]
[6,1]
[6,0]
[5,0]
[6,0]
[5,0]
[4,0]
[3,0]
[3,1]
[4,1]
[3,1]
[4,1]
[3,1]
[4,1]
[5,1]
[4,1]
[5,1]
[5,0]
[6,0]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=39, gravity=15.0, tier=1, grid=default
Grid: 10x10
InitialState: (6, 8)
Actions: ['east', 'west', 'west', 'north', 'north', 'north', 'south', 'west', 'west', 'west', 'west', 'north', 'east', 'east', 'north', 'south', 'south', 'north', 'west', 'west', 'east', 'north', 'east', 'north', 'north', 'south', 'west', 'east', 'south', 'east', 'east', 'south', 'south', 'east', 'west', 'north', 'north', 'east', 'south']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=1, gravity=15.0, z=39, grid_key=default, model_id=MAI-Thinking-1, tier_name=semantic_disruption, experiment_hash=1a5180413bb1770a357258e35f861ea6dfb1873240bedf823b879b22d1d33523
Latency(ms): 61179.345
InputTokens: 904
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[6,8]
[7,8]
[6,8]
[5,8]
[5,9]
[5,0]
[5,1]
[5,0]
[4,0]
[3,0]
[2,0]
[1,0]
[1,1]
[2,1]
[3,1]
[3,2]
[3,1]
[3,0]
[3,1]
[2,1]
[1,1]
[2,1]
[2,2]
[3,2]
[3,3]
[3,4]
[3,3]
[2,3]
[3,3]
[3,2]
[4,2]
[5,2]
[5,1]
[5,0]
[6,0]
[5,0]
[5,1]
[5,2]
[6,2]
[6,1]

==============================

=== RAW STREAM ENTRY (Tokens: 114) ===
Parameters: z=39, gravity=15.0, tier=2, grid=default
Grid: 8x10
InitialState: (6, 7)
Actions: ['south', 'north', 'south', 'west', 'west', 'east', 'east', 'north', 'west', 'north', 'south', 'north', 'west', 'west', 'north', 'south', 'south', 'south', 'east', 'south', 'west', 'north', 'north', 'south', 'south', 'south', 'west', 'west', 'north', 'east', 'north', 'west', 'north', 'south', 'west', 'west', 'west', 'east', 'west']
TransitionRules: {'north': {'dx': 0, 'dy': -1}, 'south': {'dx': 0, 'dy': 1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=2, gravity=15.0, z=39, grid_key=default, model_id=MAI-Thinking-1, tier_name=attribute_inversion, experiment_hash=3f77a63c1d25879e639e142a782c860fe504d0df96b5babc50ffaa0c21fd8b4d
Latency(ms): 23355.991
InputTokens: 1162
OutputTokens: 1493
------------------------------
[MODEL OUTPUT]:
[6,7]
[6,8]
[6,7]
[6,8]
[5,8]
[4,8]
[5,8]
[6,8]
[6,7]
[5,7]
[5,6]
[5,7]
[5,6]
[4,6]
[3,6]
[3,5]
[3,6]
[3,7]
[3,8]
[4,8]
[4,9]
[3,9]
[3,8]
[3,7]
[3,8]
[3,9]
[3,0]
[2,0]
[1,0]
[1,9]
[2,9]
[2,8]
[1,8]
[1,7]
[1,8]
[0,8]
[7,8]
[6,8]
[7,8]

[GROUND TRUTH EXPECTED]:
[6,7]
[6,8]
[6,7]
[6,8]
[5,8]
[4,8]
[5,8]
[6,8]
[6,7]
[5,7]
[5,6]
[5,7]
[5,6]
[4,6]
[3,6]
[3,5]
[3,6]
[3,7]
[3,8]
[4,8]
[4,9]
[3,9]
[3,8]
[3,7]
[3,8]
[3,9]
[3,0]
[2,0]
[1,0]
[1,9]
[2,9]
[2,8]
[1,8]
[1,7]
[1,8]
[0,8]
[7,8]
[6,8]
[7,8]
[6,8]

==============================

=== RAW STREAM ENTRY (Tokens: 114) ===
Parameters: z=39, gravity=15.0, tier=3, grid=default
Grid: 7x12
InitialState: (1, 4)
Actions: ['north', 'east', 'east', 'south', 'west', 'south', 'south', 'south', 'east', 'west', 'west', 'west', 'east', 'east', 'north', 'west', 'north', 'east', 'south', 'south', 'west', 'west', 'north', 'east', 'north', 'north', 'north', 'south', 'north', 'west', 'east', 'east', 'west', 'east', 'south', 'east', 'south', 'north', 'north']
TransitionRules: {'north': {'dx': -1, 'dy': 0}, 'south': {'dx': 1, 'dy': 0}, 'east': {'dx': 0, 'dy': 1}, 'west': {'dx': 0, 'dy': -1}}
EnvironmentMetadata: seed=6430, tier=3, gravity=15.0, z=39, grid_key=default, model_id=MAI-Thinking-1, tier_name=coordinate_transformation, experiment_hash=67cd9891e05f5f4fe8327c3ff3c5d57216dd13b1ea7384cb55a4883118f80077
Latency(ms): 33516.022
InputTokens: 1162
OutputTokens: 2273
------------------------------
[MODEL OUTPUT]:
[1,4]
[0,4]
[0,5]
[0,6]
[1,6]
[1,5]
[2,5]
[3,5]
[4,5]
[4,6]
[4,5]
[4,4]
[4,3]
[4,4]
[4,5]
[3,5]
[3,4]
[2,4]
[2,5]
[3,5]
[4,5]
[4,4]
[4,3]
[3,3]
[3,4]
[2,4]
[1,4]
[0,4]
[1,4]
[0,4]
[0,3]
[0,4]
[0,5]
[0,4]
[0,5]
[1,5]
[1,6]
[2,6]
[1,6]

[GROUND TRUTH EXPECTED]:
[1,4]
[0,4]
[0,5]
[0,6]
[1,6]
[1,5]
[2,5]
[3,5]
[4,5]
[4,6]
[4,5]
[4,4]
[4,3]
[4,4]
[4,5]
[3,5]
[3,4]
[2,4]
[2,5]
[3,5]
[4,5]
[4,4]
[4,3]
[3,3]
[3,4]
[2,4]
[1,4]
[0,4]
[1,4]
[0,4]
[0,3]
[0,4]
[0,5]
[0,4]
[0,5]
[1,5]
[1,6]
[2,6]
[1,6]
[0,6]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=39, gravity=15.0, tier=0, grid=default
Grid: 5x6
InitialState: (4, 4)
Actions: ['south', 'south', 'north', 'north', 'north', 'east', 'south', 'west', 'east', 'west', 'south', 'south', 'east', 'west', 'west', 'north', 'south', 'south', 'east', 'south', 'south', 'south', 'west', 'north', 'north', 'south', 'south', 'west', 'south', 'south', 'east', 'east', 'west', 'south', 'north', 'west', 'east', 'west', 'west']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=0, gravity=15.0, z=39, grid_key=default, model_id=MAI-Thinking-1, tier_name=baseline, experiment_hash=77c8fc2a3d5d38672b03799402b98caec87a9b0b9220dbafb9b70222defd1aa3
Latency(ms): 61535.205
InputTokens: 897
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[4,4]
[4,3]
[4,2]
[4,3]
[4,4]
[4,5]
[0,5]
[0,4]
[4,4]
[0,4]
[4,4]
[4,3]
[4,2]
[0,2]
[4,2]
[3,2]
[3,3]
[3,2]
[3,1]
[4,1]
[4,0]
[4,5]
[4,4]
[3,4]
[3,5]
[3,0]
[3,5]
[3,4]
[2,4]
[2,3]
[2,2]
[3,2]
[4,2]
[3,2]
[3,1]
[3,2]
[2,2]
[3,2]
[2,2]
[1,2]

==============================

=== RAW STREAM ENTRY (Tokens: 116) ===
Parameters: z=39, gravity=15.0, tier=1, grid=default
Grid: 8x8
InitialState: (2, 6)
Actions: ['south', 'east', 'north', 'west', 'south', 'west', 'south', 'south', 'east', 'east', 'north', 'east', 'east', 'north', 'east', 'south', 'south', 'east', 'east', 'west', 'west', 'north', 'west', 'north', 'west', 'south', 'west', 'east', 'west', 'south', 'north', 'west', 'east', 'south', 'west', 'west', 'north', 'south', 'south']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=1, gravity=15.0, z=39, grid_key=default, model_id=MAI-Thinking-1, tier_name=semantic_disruption, experiment_hash=298c8a369081150ecf528cca07f4b649149fcb72411ba33ea60a54248b3eec91
Latency(ms): 29158.297
InputTokens: 1308
OutputTokens: 2142
------------------------------
[MODEL OUTPUT]:
[2,6]
[2,5]
[3,5]
[3,6]
[2,6]
[2,5]
[1,5]
[1,4]
[1,3]
[2,3]
[3,3]
[3,4]
[4,4]
[5,4]
[5,5]
[6,5]
[6,4]
[6,3]
[7,3]
[0,3]
[7,3]
[6,3]
[6,4]
[5,4]
[5,5]
[4,5]
[4,4]
[3,4]
[4,4]
[3,4]
[3,3]
[3,4]
[2,4]
[3,4]
[3,3]
[2,3]
[1,3]
[1,4]
[1,3]
[1,2]

[GROUND TRUTH EXPECTED]:
[2,6]
[2,5]
[3,5]
[3,6]
[2,6]
[2,5]
[1,5]
[1,4]
[1,3]
[2,3]
[3,3]
[3,4]
[4,4]
[5,4]
[5,5]
[6,5]
[6,4]
[6,3]
[7,3]
[0,3]
[7,3]
[6,3]
[6,4]
[5,4]
[5,5]
[4,5]
[4,4]
[3,4]
[4,4]
[3,4]
[3,3]
[3,4]
[2,4]
[3,4]
[3,3]
[2,3]
[1,3]
[1,4]
[1,3]
[1,2]

==============================

=== RAW STREAM ENTRY (Tokens: 116) ===
Parameters: z=39, gravity=15.0, tier=2, grid=default
Grid: 10x9
InitialState: (3, 3)
Actions: ['north', 'north', 'west', 'north', 'south', 'east', 'north', 'south', 'south', 'south', 'north', 'west', 'north', 'north', 'north', 'south', 'west', 'south', 'south', 'south', 'north', 'east', 'south', 'west', 'north', 'north', 'south', 'north', 'west', 'west', 'east', 'west', 'west', 'east', 'east', 'north', 'east', 'south', 'north']
TransitionRules: {'north': {'dx': 0, 'dy': -1}, 'south': {'dx': 0, 'dy': 1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=2, gravity=15.0, z=39, grid_key=default, model_id=MAI-Thinking-1, tier_name=attribute_inversion, experiment_hash=086e1218de2bbd351d672d89e66300c87d6ba247ec9ed80af05baf417cc0ac71
Latency(ms): 18510.036
InputTokens: 1162
OutputTokens: 1239
------------------------------
[MODEL OUTPUT]:
[3,3]
[3,2]
[3,1]
[2,1]
[2,0]
[2,1]
[3,1]
[3,0]
[3,1]
[3,2]
[3,3]
[3,2]
[2,2]
[2,1]
[2,0]
[2,8]
[2,0]
[1,0]
[1,1]
[1,2]
[1,3]
[1,2]
[2,2]
[2,3]
[1,3]
[1,2]
[1,1]
[1,2]
[1,1]
[0,1]
[9,1]
[0,1]
[9,1]
[8,1]
[9,1]
[0,1]
[0,0]
[1,0]
[1,1]
[1,0]

[GROUND TRUTH EXPECTED]:
[3,3]
[3,2]
[3,1]
[2,1]
[2,0]
[2,1]
[3,1]
[3,0]
[3,1]
[3,2]
[3,3]
[3,2]
[2,2]
[2,1]
[2,0]
[2,8]
[2,0]
[1,0]
[1,1]
[1,2]
[1,3]
[1,2]
[2,2]
[2,3]
[1,3]
[1,2]
[1,1]
[1,2]
[1,1]
[0,1]
[9,1]
[0,1]
[9,1]
[8,1]
[9,1]
[0,1]
[0,0]
[1,0]
[1,1]
[1,0]

==============================

=== RAW STREAM ENTRY (Tokens: 116) ===
Parameters: z=39, gravity=15.0, tier=3, grid=default
Grid: 8x7
InitialState: (1, 4)
Actions: ['west', 'west', 'east', 'east', 'west', 'south', 'west', 'south', 'north', 'north', 'west', 'west', 'south', 'north', 'north', 'east', 'east', 'east', 'east', 'west', 'north', 'north', 'south', 'south', 'west', 'south', 'west', 'east', 'east', 'west', 'east', 'north', 'south', 'east', 'west', 'west', 'east', 'west', 'north']
TransitionRules: {'north': {'dx': -1, 'dy': 0}, 'south': {'dx': 1, 'dy': 0}, 'east': {'dx': 0, 'dy': 1}, 'west': {'dx': 0, 'dy': -1}}
EnvironmentMetadata: seed=6430, tier=3, gravity=15.0, z=39, grid_key=default, model_id=MAI-Thinking-1, tier_name=coordinate_transformation, experiment_hash=4c8f8d83422ba129fac7b5e993fc4daf948edbf98378bedf84709207d9adcc98
Latency(ms): 23741.159
InputTokens: 1162
OutputTokens: 1725
------------------------------
[MODEL OUTPUT]:
[1,4]
[1,3]
[1,2]
[1,3]
[1,4]
[1,3]
[2,3]
[2,2]
[3,2]
[2,2]
[1,2]
[1,1]
[1,0]
[2,0]
[1,0]
[0,0]
[0,1]
[0,2]
[0,3]
[0,4]
[0,3]
[7,3]
[6,3]
[7,3]
[0,3]
[0,2]
[1,2]
[1,1]
[1,2]
[1,3]
[1,2]
[1,3]
[0,3]
[1,3]
[1,4]
[1,3]
[1,2]
[1,3]
[1,2]
[0,2]

[GROUND TRUTH EXPECTED]:
[1,4]
[1,3]
[1,2]
[1,3]
[1,4]
[1,3]
[2,3]
[2,2]
[3,2]
[2,2]
[1,2]
[1,1]
[1,0]
[2,0]
[1,0]
[0,0]
[0,1]
[0,2]
[0,3]
[0,4]
[0,3]
[7,3]
[6,3]
[7,3]
[0,3]
[0,2]
[1,2]
[1,1]
[1,2]
[1,3]
[1,2]
[1,3]
[0,3]
[1,3]
[1,4]
[1,3]
[1,2]
[1,3]
[1,2]
[0,2]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=39, gravity=15.0, tier=0, grid=default
Grid: 5x12
InitialState: (3, 9)
Actions: ['west', 'east', 'east', 'south', 'east', 'east', 'south', 'west', 'north', 'north', 'west', 'west', 'west', 'west', 'north', 'north', 'north', 'south', 'north', 'west', 'north', 'north', 'west', 'south', 'east', 'south', 'south', 'west', 'west', 'east', 'west', 'west', 'north', 'west', 'east', 'east', 'west', 'east', 'north']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=0, gravity=15.0, z=39, grid_key=default, model_id=MAI-Thinking-1, tier_name=baseline, experiment_hash=79d215880b310df8efd91a33d742786f4a9bc2047341775f6a56f302a7733c7e
Latency(ms): 60853.643
InputTokens: 895
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[3,9]
[2,9]
[3,9]
[4,9]
[4,8]
[0,8]
[1,8]
[1,7]
[0,7]
[0,8]
[0,9]
[4,9]
[3,9]
[2,9]
[1,9]
[1,10]
[1,11]
[1,0]
[1,11]
[1,0]
[0,0]
[0,1]
[0,2]
[4,2]
[4,1]
[0,1]
[0,0]
[0,11]
[4,11]
[3,11]
[4,11]
[3,11]
[2,11]
[2,0]
[1,0]
[2,0]
[3,0]
[2,0]
[3,0]
[3,1]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=39, gravity=15.0, tier=1, grid=default
Grid: 5x9
InitialState: (4, 6)
Actions: ['east', 'north', 'west', 'east', 'south', 'north', 'west', 'west', 'west', 'north', 'south', 'west', 'east', 'north', 'south', 'north', 'north', 'west', 'south', 'east', 'south', 'south', 'east', 'south', 'north', 'north', 'east', 'west', 'south', 'east', 'south', 'east', 'north', 'south', 'south', 'east', 'north', 'south', 'south']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=1, gravity=15.0, z=39, grid_key=default, model_id=MAI-Thinking-1, tier_name=semantic_disruption, experiment_hash=1751c32a7978b155d03e16500968a50eadbed41efb28a68438c70e6160a6f4e4
Latency(ms): 61013.736
InputTokens: 909
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[4,6]
[0,6]
[0,7]
[4,7]
[0,7]
[0,6]
[0,7]
[4,7]
[3,7]
